MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,Ageofhouse,SalePrice
0.006206328990071187,0.00031031644950355936,0.006723523072577119,0.8740579994350255,0.00010343881650118645,0.00031031644950355936,0.00031031644950355936,0.0,0.0004137552660047458,0.0,0.0005171940825059322,0.0002068776330023729,0.0002068776330023729,0.0,0.0005171940825059322,0.0007240717155083051,0.0005171940825059322,0.20718794945187646,0.20718794945187646,0.00010343881650118645,0.00010343881650118645,0.0012412657980142374,0.0013447046145154237,0.020274008034232543,0.0002068776330023729,0.0004137552660047458,0.0002068776330023729,0.0002068776330023729,0.00031031644950355936,0.00031031644950355936,0.0002068776330023729,0.07302780444983763,0.0005171940825059322,0.0,0.015515822475177967,0.0885436269250156,0.00010343881650118645,0.0,0.00010343881650118645,0.0004137552660047458,0.0885436269250156,0.08833674929201323,0.0,0.17688037621702882,0.00010343881650118645,0.0,0.0002068776330023729,0.00010343881650118645,0.00031031644950355936,0.00010343881650118645,0.0002068776330023729,0.0008275105320094916,0.0006206328990071187,0.0,0.00010343881650118645,0.20718794945187646,0.00010343881650118645,0.0002068776330023729,0.056684471442650174,0.0004137552660047458,0.0004137552660047458,0.0002068776330023729,0.0,0.006309767806572373,0.0,0.0,0.0,0.0,0.0,0.0002068776330023729,0.20770514353438238,0.0008275105320094916,0.0004137552660047458,0.0005171940825059322,208500
0.0018729565083893064,0.00028094347625839597,0.007491826033557226,0.8990191240268671,9.364782541946531e-05,0.00028094347625839597,0.00028094347625839597,0.0,0.00018729565083893063,0.0,0.0022475478100671678,9.364782541946531e-05,0.00018729565083893063,0.0,0.00018729565083893063,0.0005618869525167919,0.0007491826033557225,0.18504810302886346,0.18504810302886346,9.364782541946531e-05,9.364782541946531e-05,0.0007491826033557225,0.0007491826033557225,0.0,0.00028094347625839597,0.00037459130167786126,9.364782541946531e-05,0.00018729565083893063,0.00028094347625839597,9.364782541946531e-05,0.0,0.09158757326023709,0.0004682391270973266,0.0,0.02659598241912815,0.11818355567936524,9.364782541946531e-05,0.0,9.364782541946531e-05,0.00037459130167786126,0.11818355567936524,0.0,0.0,0.11818355567936524,0.0,9.364782541946531e-05,0.00018729565083893063,0.0,0.00028094347625839597,9.364782541946531e-05,0.00028094347625839597,0.0005618869525167919,0.0005618869525167919,9.364782541946531e-05,9.364782541946531e-05,0.18504810302886346,9.364782541946531e-05,0.00018729565083893063,0.04307799969295405,0.00037459130167786126,0.00037459130167786126,0.00018729565083893063,0.027907051975000666,0.0,0.0,0.0,0.0,0.0,0.0,0.0004682391270973266,0.18795118561686688,0.0007491826033557225,0.00037459130167786126,0.002903082588003425,181500
0.004914163383093102,0.00024570816915465515,0.005569385167505516,0.9214056343299567,8.190272305155171e-05,0.0,0.00024570816915465515,0.0,0.00032761089220620685,0.0,0.00040951361525775855,0.00016380544610310343,0.00016380544610310343,0.0,0.00040951361525775855,0.000573319061360862,0.00040951361525775855,0.16388734882615497,0.16396925154920652,8.190272305155171e-05,8.190272305155171e-05,0.0009828326766186206,0.0010647353996701722,0.013268241134351377,0.00016380544610310343,0.00032761089220620685,0.00016380544610310343,0.00016380544610310343,0.00024570816915465515,0.00016380544610310343,0.00016380544610310343,0.03980472340305413,0.00040951361525775855,0.0,0.03554578180437344,0.07535050520742757,8.190272305155171e-05,0.0,8.190272305155171e-05,0.00032761089220620685,0.07535050520742757,0.07092775816264378,0.0,0.14627826337007135,8.190272305155171e-05,0.0,0.00016380544610310343,8.190272305155171e-05,0.00024570816915465515,8.190272305155171e-05,0.00016380544610310343,0.0004914163383093103,0.0004914163383093103,8.190272305155171e-05,8.190272305155171e-05,0.16388734882615497,8.190272305155171e-05,0.00016380544610310343,0.049796855615343444,0.00032761089220620685,0.00032761089220620685,0.00016380544610310343,0.0,0.003439914368165172,0.0,0.0,0.0,0.0,0.0,0.0007371245074639654,0.16446066788751584,0.0006552217844124137,0.00032761089220620685,0.000573319061360862,223500
0.006596010113121918,0.00028268614770522504,0.005653722954104501,0.8998842368616331,9.422871590174169e-05,0.0,0.00028268614770522504,0.0,0.0,0.0,0.0005653722954104501,0.00018845743180348338,0.00018845743180348338,0.0,0.0004711435795087084,0.0006596010113121917,0.0004711435795087084,0.18044799095183534,0.18563057032643113,9.422871590174169e-05,9.422871590174169e-05,0.001224973306722642,0.0014134307385261253,0.0,0.00028268614770522504,0.00037691486360696676,0.0,0.00028268614770522504,9.422871590174169e-05,0.00028268614770522504,0.0,0.020353402634776203,0.0004711435795087084,0.0,0.05088350658694051,0.07123690922171672,9.422871590174169e-05,0.00018845743180348338,9.422871590174169e-05,0.00037691486360696676,0.09055379598157376,0.07123690922171672,0.0,0.16179070520329047,9.422871590174169e-05,0.0,9.422871590174169e-05,0.0,0.00028268614770522504,9.422871590174169e-05,0.00018845743180348338,0.0006596010113121917,0.0005653722954104501,9.422871590174169e-05,0.0004711435795087084,0.1882689743716799,0.00018845743180348338,0.00028268614770522504,0.06049483560891816,0.00037691486360696676,0.00037691486360696676,0.00018845743180348338,0.0,0.003298005056560959,0.025630210725273737,0.0,0.0,0.0,0.0,0.00018845743180348338,0.18902280409889383,0.0007538297272139335,0.0,0.008574813147058493,140000
0.003960693090861512,0.0001980346545430756,0.005544970327206117,0.9413247245947527,6.601155151435853e-05,0.0,0.0001980346545430756,0.0,0.00013202310302871706,0.0,0.000990173272715378,0.00013202310302871706,0.00013202310302871706,0.0,0.00033005775757179265,0.0005280924121148682,0.00033005775757179265,0.13202310302871706,0.13202310302871706,6.601155151435853e-05,6.601155151435853e-05,0.0007921386181723024,0.0008581501696866609,0.023104043030025487,0.00013202310302871706,0.0002640462060574341,0.00013202310302871706,0.00013202310302871706,0.0001980346545430756,0.0,0.00013202310302871706,0.043237566241904835,0.00033005775757179265,0.0,0.03234566024203568,0.07558322648394052,6.601155151435853e-05,0.0,6.601155151435853e-05,0.0002640462060574341,0.07558322648394052,0.06951016374461953,0.0,0.14509339022856005,6.601155151435853e-05,0.0,0.00013202310302871706,6.601155151435853e-05,0.0002640462060574341,6.601155151435853e-05,0.00013202310302871706,0.0005941039636292268,0.0003960693090861512,6.601155151435853e-05,6.601155151435853e-05,0.13202310302871706,6.601155151435853e-05,0.0001980346545430756,0.05518565706600373,0.0002640462060574341,0.0002640462060574341,0.00013202310302871706,0.012674217890756838,0.005544970327206117,0.0,0.0,0.0,0.0,0.0,0.0007921386181723024,0.13255119544083194,0.0005280924121148682,0.0002640462060574341,0.0005280924121148682,250000
0.003370905770978934,0.00020225434625873603,0.0057305398106641875,0.951606699147353,6.741811541957868e-05,0.0,0.00020225434625873603,0.0,0.0002696724616783147,0.0,0.0007415992696153654,0.00013483623083915735,0.00013483623083915735,0.0,0.0,0.00033709057709789336,0.00033709057709789336,0.1343643040312203,0.13449914026205945,6.741811541957868e-05,6.741811541957868e-05,0.0008090173850349441,0.0008764355004545227,0.0,0.00020225434625873603,0.0002696724616783147,0.00033709057709789336,0.00013483623083915735,0.00020225434625873603,0.00020225434625873603,0.00013483623083915735,0.049350060487131586,0.00033709057709789336,0.0,0.004314759386853035,0.05366481987398462,6.741811541957868e-05,0.0,6.741811541957868e-05,0.0002696724616783147,0.05366481987398462,0.03815865332748153,0.0,0.09182347320146615,6.741811541957868e-05,0.0,6.741811541957868e-05,6.741811541957868e-05,6.741811541957868e-05,6.741811541957868e-05,0.00020225434625873603,0.00033709057709789336,0.00040450869251747206,0.0,6.741811541957868e-05,0.1343643040312203,0.00013483623083915735,0.00013483623083915735,0.032360695401397764,0.0002696724616783147,0.0002696724616783147,0.00013483623083915735,0.002696724616783147,0.0020225434625873603,0.0,0.021573796934265175,0.0,0.0,0.047192680793705075,0.0006741811541957867,0.13544299387793354,0.0005393449233566294,0.0002696724616783147,0.0010786898467132588,143000
0.001762006130676016,0.0002643009196014024,0.00660752299003506,0.8884034910868472,8.81003065338008e-05,0.0002643009196014024,0.0002643009196014024,0.0,0.0003524012261352032,0.0,0.0018501064372098168,0.0001762006130676016,0.0001762006130676016,0.0,0.0001762006130676016,0.0007048024522704064,0.000440501532669004,0.1765530142937368,0.1766411146002706,8.81003065338008e-05,8.81003065338008e-05,0.0010572036784056095,0.0011453039849394103,0.016386657015286948,0.0001762006130676016,0.0003524012261352032,0.0001762006130676016,0.0,0.0002643009196014024,0.0,0.0001762006130676016,0.1206093196447733,0.000440501532669004,0.0,0.027927797171214852,0.14853711681598813,8.81003065338008e-05,0.0,8.81003065338008e-05,0.0003524012261352032,0.14924191926825855,0.0,0.0,0.14924191926825855,8.81003065338008e-05,0.0,0.0001762006130676016,0.0,0.0002643009196014024,8.81003065338008e-05,0.0001762006130676016,0.0006167021457366056,0.0005286018392028048,8.81003065338008e-05,8.81003065338008e-05,0.1765530142937368,8.81003065338008e-05,0.0001762006130676016,0.05603179495549731,0.0003524012261352032,0.0003524012261352032,0.0001762006130676016,0.022465578166119205,0.005021717472426646,0.0,0.0,0.0,0.0,0.0,0.0007048024522704064,0.1768173152133382,0.0007048024522704064,0.0003524012261352032,0.0002643009196014024,307000
0.0052096198573996135,0.0002604809928699807,0.006082227568734798,0.9014378893253798,8.68269976233269e-05,0.0,0.0002604809928699807,0.0,0.0,0.0,0.0012155779667265766,0.0003473079904933076,0.0001736539952466538,0.0,0.0004341349881166345,0.0006077889833632883,0.0005209619857399614,0.17130966631082398,0.17130966631082398,8.68269976233269e-05,8.68269976233269e-05,0.0005209619857399614,0.0005209619857399614,0.020838479429598454,0.0002604809928699807,0.0003473079904933076,8.68269976233269e-05,0.0001736539952466538,0.0002604809928699807,0.0001736539952466538,0.0,0.0745843909584378,8.68269976233269e-05,0.0027784639239464607,0.01875463148663861,0.09611748636902287,8.68269976233269e-05,0.0,8.68269976233269e-05,0.0003473079904933076,0.09611748636902287,0.08535093866373034,0.0,0.1814684250327532,8.68269976233269e-05,0.0,0.0001736539952466538,8.68269976233269e-05,0.0002604809928699807,8.68269976233269e-05,0.0002604809928699807,0.0006077889833632883,0.0005209619857399614,0.0001736539952466538,8.68269976233269e-05,0.17130966631082398,8.68269976233269e-05,0.0001736539952466538,0.04202426684969022,0.0003473079904933076,0.0003473079904933076,0.0001736539952466538,0.02040434444148182,0.017712707515158688,0.019796555458118533,0.0,0.0,0.0,0.030389449168164415,0.0009550969738565958,0.17443543822526375,0.0006946159809866152,0.0003473079904933076,0.003125771914439768,200000
0.0064767422411986285,0.0005181393792958903,0.006606277086022601,0.7927532503227122,0.00012953484482397258,0.0003886045344719177,0.0003886045344719177,0.0,0.0005181393792958903,0.0,0.002202092362007534,0.0,0.00025906968964794515,0.0,0.0,0.0009067439137678081,0.0006476742241198629,0.25013178535509106,0.25259294740674654,0.00012953484482397258,0.00012953484482397258,0.0003886045344719177,0.0019430226723595886,0.0,0.0003886045344719177,0.0005181393792958903,0.0,0.0003886045344719177,0.0003886045344719177,0.0003886045344719177,0.0006476742241198629,0.0,0.0006476742241198629,0.0,0.1233171722724219,0.1233171722724219,0.00012953484482397258,0.00025906968964794515,0.00012953484482397258,0.00012953484482397258,0.13238461141009997,0.09741020330762737,0.0,0.22979481471772734,0.0,0.0,0.00025906968964794515,0.0,0.00025906968964794515,0.00025906968964794515,0.0003886045344719177,0.0010362787585917806,0.00025906968964794515,0.00025906968964794515,0.0006476742241198629,0.25013178535509106,0.00025906968964794515,0.00025906968964794515,0.060622307377619165,0.00012953484482397258,0.0005181393792958903,0.00025906968964794515,0.011658136034157532,0.0,0.026554643188914377,0.0,0.0,0.0,0.0,0.0005181393792958903,0.26010596840653694,0.0010362787585917806,0.0,0.009974183051445889,129900
0.02200659644605989,0.00034747257546410354,0.0057912095910683924,0.8594155033145494,0.00011582419182136785,0.00034747257546410354,0.00034747257546410354,0.0,0.0,0.0,0.00034747257546410354,0.0,0.0,0.00011582419182136785,0.00011582419182136785,0.0005791209591068392,0.0006949451509282071,0.22458310794163225,0.2258571740516673,0.00011582419182136785,0.00011582419182136785,0.0009265935345709428,0.0009265935345709428,0.0,0.00034747257546410354,0.0004632967672854714,0.0,0.00034747257546410354,0.00034747257546410354,0.00034747257546410354,0.0002316483836427357,0.09856638723998404,0.0005791209591068392,0.0,0.0162153868549915,0.11478177409497554,0.00011582419182136785,0.0,0.00011582419182136785,0.0004632967672854714,0.12474265459161317,0.0,0.0,0.12474265459161317,0.00011582419182136785,0.0,0.00011582419182136785,0.0,0.0002316483836427357,0.0002316483836427357,0.00034747257546410354,0.0005791209591068392,0.0006949451509282071,0.0002316483836427357,0.00011582419182136785,0.22458310794163225,0.00011582419182136785,0.00011582419182136785,0.023743959323380408,0.0002316483836427357,0.0004632967672854714,0.0002316483836427357,0.0,0.0004632967672854714,0.0,0.0,0.0,0.0,0.0,0.00011582419182136785,0.23257497717730663,0.0009265935345709428,0.0004632967672854714,0.007991869235674381,118000
